spellID,name,icon,inSpellbook,spellmeta_latest_json,spellmeta_json,talents_n,talentEntryIDs,talents_json,mystic_n,mysticItemIDs,mysticEnchants_json
1111175,Permafrost,Spell_Frost_Wisp,False,,,1,12092,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12092, ""Icon"": ""Spell_Frost_Wisp"", ""Name"": ""Permafrost"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111175, ""2"": 1112569, ""3"": 1112571}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12092, ""spellID"": 1111175}, ""entryID"": 12092, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Frost_Wisp"", ""name"": ""Permafrost"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""FROST"", ""spellDescription"": ""Increases the duration of your Chill effects by 1 sec, reduces the target's speed by an additional 4%, and reduces the target's healing received by 7%."", ""spellID"": 1111175, ""tab"": ""Frost"", ""talentID"": 12092, ""type"": ""Talent""}]",0,,
1111180,Winter's Chill,Spell_Frost_ChillingBlast,False,,,1,12119,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12119, ""Icon"": ""Spell_Frost_ChillingBlast"", ""Name"": ""Winter's Chill"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111180, ""2"": 1128592, ""3"": 1128593}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12119, ""spellID"": 1111180}, ""entryID"": 12119, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Frost_ChillingBlast"", ""name"": ""Winter's Chill"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""FROST"", ""spellDescription"": ""Increases your chance to critically hit with Frostbolt by an additional 1% and gives your Frost damage spells a 33% chance to apply the Winter's Chill effect, which increases the chance spells will critically hit the target by 1% for 15 sec.  Stacks up to 5 times."", ""spellID"": 1111180, ""tab"": ""Frost"", ""talentID"": 12119, ""type"": ""Talent""}]",0,,
1111185,Improved Blizzard,Spell_Frost_IceStorm,False,,,1,12099,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12099, ""Icon"": ""Spell_Frost_IceStorm"", ""Name"": ""Improved Blizzard"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111185, ""2"": 1112487, ""3"": 1112488}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12099, ""spellID"": 1111185}, ""entryID"": 12099, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Frost_IceStorm"", ""name"": ""Improved Blizzard"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""FROST"", ""spellDescription"": ""Adds a chill effect to your Blizzard spell.  This effect lowers the target's movement speed by 25%.  Lasts 1.50 sec."", ""spellID"": 1111185, ""tab"": ""Frost"", ""talentID"": 12099, ""type"": ""Talent""}]",0,,
1111189,Frost Warding,Spell_Frost_FrostWard,False,,,1,12087,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12087, ""Icon"": ""Spell_Frost_FrostWard"", ""Name"": ""Frost Warding"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111189, ""2"": 1128332}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12087, ""spellID"": 1111189}, ""entryID"": 12087, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Frost_FrostWard"", ""name"": ""Frost Warding"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""FROST"", ""spellDescription"": ""Increases the armor and resistances given by your Frost Armor and Ice Armor spells by 25%.  In addition, gives your Frost Ward and Fire Ward a 15% chance to negate the warded damage spell and restore mana equal to the damage caused."", ""spellID"": 1111189, ""tab"": ""Frost"", ""talentID"": 12087, ""type"": ""Talent""}]",0,,
1111190,Improved Cone of Cold,Spell_Frost_Glacier,False,,,1,12111,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12111, ""Icon"": ""Spell_Frost_Glacier"", ""Name"": ""Improved Cone of Cold"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111190, ""2"": 1112489, ""3"": 1112490}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12111, ""spellID"": 1111190}, ""entryID"": 12111, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Frost_Glacier"", ""name"": ""Improved Cone of Cold"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""FROST"", ""spellDescription"": ""Increases the damage dealt by your Cone of Cold spell by 15%."", ""spellID"": 1111190, ""tab"": ""Frost"", ""talentID"": 12111, ""type"": ""Talent""}]",0,,
1111207,Ice Shards,Spell_Frost_IceShard,False,,,1,12084,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12084, ""Icon"": ""Spell_Frost_IceShard"", ""Name"": ""Ice Shards"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111207, ""2"": 1112672, ""3"": 1115047}, ""TECost"": 1, ""Tab"": ""Frost"", ""Type"": ""Talent"", ""entryID"": 12084, ""spellID"": 1111207}, ""entryID"": 12084, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Frost_IceShard"", ""name"": ""Ice Shards"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""FROST"", ""spellDescription"": ""Increases the critical strike damage bonus of your Frost spells by 33%."", ""spellID"": 1111207, ""tab"": ""Frost"", ""talentID"": 12084, ""type"": ""Talent""}]",0,,
1111210,Arcane Subtlety,Spell_Holy_DispelMagic,False,,,1,12147,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12147, ""Icon"": ""Spell_Holy_DispelMagic"", ""Name"": ""Arcane Subtlety"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111210, ""2"": 1112592}, ""TECost"": 1, ""Tab"": ""Arcane"", ""Type"": ""Talent"", ""entryID"": 12147, ""spellID"": 1111210}, ""entryID"": 12147, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Holy_DispelMagic"", ""name"": ""Arcane Subtlety"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""ARCANE"", ""spellDescription"": ""Reduces the chance your helpful spells and damage over time effects will be dispelled by 15% and reduces the threat caused by your Arcane spells by 20%."", ""spellID"": 1111210, ""tab"": ""Arcane"", ""talentID"": 12147, ""type"": ""Talent""}]",0,,
1111213,Arcane Concentration,Spell_Shadow_ManaBurn,False,,,1,12162,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12162, ""Icon"": ""Spell_Shadow_ManaBurn"", ""Name"": ""Arcane Concentration"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111213, ""2"": 1112574, ""3"": 1112575, ""4"": 1112576, ""5"": 1112577}, ""TECost"": 1, ""Tab"": ""Arcane"", ""Type"": ""Talent"", ""entryID"": 12162, ""spellID"": 1111213}, ""entryID"": 12162, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Shadow_ManaBurn"", ""name"": ""Arcane Concentration"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""ARCANE"", ""spellDescription"": ""Gives you a 2% chance of entering a Clearcasting state after any damage spell hits a target.  The Clearcasting state reduces the mana cost of your next damage spell by 100%."", ""spellID"": 1111213, ""tab"": ""Arcane"", ""talentID"": 12162, ""type"": ""Talent""}]",0,,
1111222,Arcane Focus,Spell_Holy_Devotion,False,,,1,12149,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12149, ""Icon"": ""Spell_Holy_Devotion"", ""Name"": ""Arcane Focus"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111222, ""2"": 1112839, ""3"": 1112840}, ""TECost"": 1, ""Tab"": ""Arcane"", ""Type"": ""Talent"", ""entryID"": 12149, ""spellID"": 1111222}, ""entryID"": 12149, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Holy_Devotion"", ""name"": ""Arcane Focus"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""ARCANE"", ""spellDescription"": ""Increases your chance to hit by 1% and reduces the mana cost of your Arcane spells by 1%."", ""spellID"": 1111222, ""tab"": ""Arcane"", ""talentID"": 12149, ""type"": ""Talent""}]",0,,
1111232,Arcane Mind,Spell_Shadow_Charm,False,,,1,12189,"[{""class"": ""RebornMage"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornMage"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12189, ""Icon"": ""Spell_Shadow_Charm"", ""Name"": ""Arcane Mind"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1111232, ""2"": 1112500, ""3"": 1112501, ""4"": 1112502, ""5"": 1112503}, ""TECost"": 1, ""Tab"": ""Arcane"", ""Type"": ""Talent"", ""entryID"": 12189, ""spellID"": 1111232}, ""entryID"": 12189, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Shadow_Charm"", ""name"": ""Arcane Mind"", ""scanClassFile"": ""MAGE"", ""scanSpecFile"": ""ARCANE"", ""spellDescription"": ""Increases your total Intellect by 3%."", ""spellID"": 1111232, ""tab"": ""Arcane"", ""talentID"": 12189, ""type"": ""Talent""}]",0,,
